id,created_at,text
866749195297976320,2017-05-22 20:14:46,"b'Prime Minister @Netanyahu and @PresidentRuvi- on behalf of @FLOTUS Melania and myself, thank you for the invitation\xe2\x80\xa6 https://t.co/Z5YCpaRV6t'"
866643258390302721,2017-05-22 13:13:48,b'RT @netanyahu: Ever Stronger\n\xd7\x97\xd7\x96\xd7\xa7\xd7\x99\xd7\x9d \xd7\xaa\xd7\x9e\xd7\x99\xd7\x93\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb1\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/Ecf5p4HjfZ'
866411249092902912,2017-05-21 21:51:53,b'#RiyadhSummit #POTUSAbroad\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/WdDEOiV6oS'
866334629036384256,2017-05-21 16:47:25,b'Speech transcript at Arab Islamic American Summit \xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/eUWxJXJxbe\n\nReplay \xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/VtmlSqciXx\n\n#RiyadhSummit #POTUSAbroad'
866251096649588738,2017-05-21 11:15:30,b'RT @FLOTUS: I had a wonderful time with the students at the American International School #Riyadh today. #SaudiaArabia https://t.co/AVzVV0W\xe2\x80\xa6'
865957909565366272,2017-05-20 15:50:29,"b'Thank you to the BRAVE servicemen &amp; women who have served, and continue to serve the United States- our true HEROES\xe2\x80\xa6 https://t.co/ZTV9F639xM'"
865865814099939328,2017-05-20 09:44:31,"b'Great to be in Riyadh, Saudi Arabia. Looking forward to the afternoon and evening ahead. #POTUSAbroad https://t.co/JJOra0KfyR'"
865692565454106624,2017-05-19 22:16:06,b'#WeeklyAddress\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\n\xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/UYEhgch4Hl https://t.co/HIQoFuc5cy'
865573793531478017,2017-05-19 14:24:08,"b""Getting ready for my big foreign trip. Will be strongly protecting American interests - that's what I like to do!"""
865387523371143168,2017-05-19 02:03:58,"b'""President Donald J. Trump Proclaims 5/14/2017 through 5/20/2017 as #PoliceWeek""\nProclamation\xe2\x9e\xa1\xef\xb8\x8f\xe2\x80\xa6 https://t.co/EcCsGaizWu'"
865337513245913089,2017-05-18 22:45:15,b'A great honor to welcome President Juan Manuel Santos of Colombia to the White House today!\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xa8\xf0\x9f\x87\xb4\nJoint Press Conf\xe2\x9e\xa1\xef\xb8\x8f\xe2\x80\xa6 https://t.co/uWfiQEdsaY'
865207118785372160,2017-05-18 14:07:06,"b'With all of the illegal acts that took place in the Clinton campaign &amp; Obama Administration, there was never a special counsel appointed!'"
865173176854204416,2017-05-18 11:52:14,b'This is the single greatest witch hunt of a politician in American history!'
864942610191978496,2017-05-17 20:36:02,b'It was my great honor to deliver the #CGACommencement17 at the @USCGAcademy. CONGRATULATIONS to the Class of 2017!\xe2\x80\xa6 https://t.co/ehQanQXiSy'
864565791076872192,2017-05-16 19:38:42,"b'It was a great honor to welcome the President of Turkey, Recep Tayyip Erdo\xc4\x9fan, to the @WhiteHouse today! https://t.co/4BWjOCgnNv'"
864511331029921792,2017-05-16 16:02:17,"b""'U.S. Industrial Production Surged in April' https://t.co/S0Z4SEIRhi"""
864452996129853444,2017-05-16 12:10:29,"b'I have been asking Director Comey &amp; others, from the beginning of my administration, to find the LEAKERS in the intelligence community.....'"
864438529472049152,2017-05-16 11:13:00,"b'...to terrorism and airline flight safety. Humanitarian reasons, plus I want Russia to greatly step up their fight against ISIS &amp; terrorism.'"
864436162567471104,2017-05-16 11:03:36,"b'As President I wanted to share with Russia (at an openly scheduled W.H. meeting) which I have the absolute right to do, facts pertaining....'"
864296272844529664,2017-05-16 01:47:43,b'#PeaceOfficersMemorialDay and\n#PoliceWeek Proclamation: https://t.co/o4IXVfZuHw https://t.co/UMJ6hklx4a'
864207293289771012,2017-05-15 19:54:09,"b""Today, I delivered remarks at the 36th Annual National Peace Officers' Memorial Service. \n#NationalPoliceWeek\nWatch\xe2\x80\xa6 https://t.co/3EioVDCTqb"""
863774341921742848,2017-05-14 15:13:45,b'Wishing @FLOTUS Melania and all of the great mothers out there a wonderful day ahead with family and friends! \n\nHappy #MothersDay'
863468271668002817,2017-05-13 18:57:33,"b""I was thrilled to be back @LibertyU. Congratulations to the Class of 2017! This is your day, and you've earned it.\xe2\x80\xa6 https://t.co/87RYOPwBiY"""
863452412459307009,2017-05-13 17:54:31,b'Will be interviewed by @JudgeJeanine on @FoxNews at 9:00 P.M. (Saturday night). Enjoy!'
863194069891031041,2017-05-13 00:47:58,b'#WeeklyAddress\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\n\xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/uT4K4fh88Y https://t.co/1iW7tVVNCH'
